#Name,Filed Name,Width,Direction,Type,Default,DC SCAN Mode,Disable Scan (gating),OCC SCAN Mode,Special DFT Control,enable DFT TPI,Truth Table,Description,,,,,,
#Register_MISC,,,,,,,,,,,,,,,,,,
##MISC_ID,,,,,,,,,,,,,,,,,,
[7],BWPHY0_SAR_REVERSE,1,ID,WR,0x1,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[6],BWPHY0_SAR_BUFFERCM_PD,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[5:4],BWPHY0_SAR_ISELCM,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[3:2],BWPHY0_SAR_GAINCM,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[1:0],BWPHY0_RSVD_WR_SAR0_CFG0,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##BWPHY_SAR_RSVD0,,,,,,,,,,,,,,,,,,
[15:0],BWPHY0_RSVD_WR_SAR_RSVD0,16,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##BWPHY_CMC_CFG0,,,,,,,,,,,,,,,,,,
[15:12],BWPHY0_CMC_STRENGTH,4,ID,WR,0x7,0x7,Y,0x7,Configurable,N/A,,,,,,,,
[11:9],BWPHY0_CMC_VREF_SEL,3,ID,WR,0x3,0x3,Y,0x3,Configurable,N/A,,,,,,,,
[8:0],BWPHY0_RSVD_WR_CMC_CFG0,9,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##BWPHY_TX_CFG0,,,,,,,,,,,,,,,,,,
[15:13],BWPHY0_TX_AMP_BM,3,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,Y,,,,,,,
[12],BWPHY0_TX_IBOOST,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,Y,,,,,,,
[11:10],BWPHY0_TX_AMP_IB,2,ID,WR,0x1,0x1,Y,0x0,Configurable,N/A,Y,,,,,,,
[9:8],BWPHY0_TX_RVDD_SEL,2,ID,WR,0x1,0x1,Y,0x0,Configurable,N/A,Y,,,,,,,
[7:6],BWPHY0_TX_AMP_MODE,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,Y,,,,,,,
[5:4],BWPHY0_TX_AMP_ISEL,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,Y,,,,,,,
[3:0],BWPHY0_TX_DAC_IDC_SEL,4,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,Y,,,,,,,
,,,,,,,,,,,,,,,,,,
##BWPHY_TX_CFG1,,,,,,,,,,,,,,,,,,
[15:10],BWPHY0_TX_DAC_BM,6,ID,WR,0x2,0x2,Y,0x2,Configurable,N/A,Y,,,,,,,
[9:8],BWPHY0_TX_DAC_MODE,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,Y,,,,,,,
[7],BWPHY0_TX_ECHO_EN,1,ID,WR,0x1,0x1,Y,0x1,Configurable,N/A,Y,,,,,,,
[6:0],BWPHY0_RSVD_WR_TX_CFG1,7,ID,WR,0x1,0x1,Y,0x1,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##BWPHY_RSVD_TX0,,,,,,,,,,,,,,,,,,
[15:0],BWPHY0_RSVD_WR_RSVD_TX0,16,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##BWPHY_RSVD0,,,,,,,,,,,,,,,,,,
[15:8],BWPHY0_RSVD_WR_RSVD0,8,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[7:0],BWPHY0_RSVD_RO_RSVD1,8,OD,RD,0x0,N/A,N,N/A,N/A,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
#Register_SDSPLL,,,,,,,,,,,,,,,,,,
##SDSPLL_ATEST,,,,,,,,,,,,,,,,,,
[15:13],SDSPLL0_TR,3,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[12:9],SDSPLL0_TE_BLK,4,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[8:0],SDSPLL0_RSVD_WR_SDSPLL_ATEST,9,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,N/A,,,,,,,,
##SDSPLL_AZCAL0,,,,,,,,,,,,,,,,,,
[15],SDSPLL0_AZCMPOUT,1,OD,RD,0x1,N/A,N,N/A,N/A,N/A,,auto-zero comparator output,,,,,,
[14],SDSPLL0_AZB,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,auto-zero start signal,,,,,,
[13:11],SDSPLL0_AZSEL,3,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,auto-zero input selection,,,,,,
[10:8],SDSPLL0_AZ_IN_SEL,3,ID,WR,0x2,0x2,Y,0x2,Configurable,N/A,,,,,,,,
[7:5],SDSPLL0_RCALPG_B,3,ID,WR,0x4,0x4,Y,0x4,Configurable,N/A,,"Calibration ipp current selection (0:IO_PCAL,1:STX_PCAL,2:IO_NCAL,3:STX_NCAL,4 and above: power down)",,,,,,
[4:2],SDSPLL0_RCAL_BR_SEL,3,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,Calibration icc/ipp current path selection,,,,,,
[1],SDSPLL0_PU_AZCMP,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,Power up auto-zero comparator,,,,,,
[0],SDSPLL0_RSVD_WR_AZCAL0,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPLL_PU0,,,,,,,,,,,,,,,,,,
[15],SDSPLL0_PU_ANA_LDO_1P8V_TO_0P9V,1,ID,WR,0x0,0x0,Y,0x1,Configurable,N/A,Y,,,,,,,
[14],SDSPLL0_PU_ANA_LDO_3P3V_TO_1V,1,ID,WR,0x1,0x1,Y,0x1,Configurable,N/A,Y,,,,,,,
[13],SDSPLL0_PU_ANA_LDO_1V_TO_0P9V,1,ID,WR,0x0,0x0,Y,0x1,Configurable,N/A,Y,,,,,,,
[12],SDSPLL0_PU_ANA_LDO_1V_TO_0P9V_TX,1,ID,WR,0x0,0x0,Y,0x1,Configurable,N/A,Y,,,,,,,
[11],SDSPLL0_PU_SDS_PLL,1,ID,WR,0x0,0x0,Y,0x1,Configurable,N/A,Y,,,,,,,
[10],SDSPLL0_PU_SDS_BIAS,1,ID,WR,0x0,0x0,Y,0x1,Configurable,N/A,Y,,,,,,,
[9:0],SDSPLL0_RSVD_WR_SDSPLL_PU0,10,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPLL_CFG0,,,,,,,,,,,,,,,,,,
[15],SDSPLL0_AVDD_VCO_TST_EN,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[14:12],SDSPLL0_CP_ISEL,3,ID,WR,0x3,0x3,Y,0x3,Configurable,N/A,,,,,,,,
[11],SDSPLL0_CP_PUB,1,ID,WR,0x1,0x1,Y,0x0,Configurable,N/A,Y,,,,,,,
[10],SDSPLL0_DAC_IN_EN,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[9:3],SDSPLL0_FBDIV_RAT,7,ID,WR,0x32,0x32,Y,0x32,Configurable,N/A,,,,,,,,
[2],SDSPLL0_FBDIV_RSTN,1,ID,WR,0x0,0x0,Y,0x1,Configurable,N/A,Y,,,,,,,
[1],SDSPLL0_LOCKDET_EN,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[0],SDSPLL0_LOCK_OUT,1,OD,RD,0x0,N/A,N,N/A,N/A,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPLL_CFG1,,,,,,,,,,,,,,,,,,
[15],SDSPLL0_LPF_C1_SEL,1,ID,WR,0x1,0x1,Y,0x1,Configurable,N/A,,,,,,,,
[14],SDSPLL0_LPF_C2_SEL,1,ID,WR,0x1,0x1,Y,0x1,Configurable,N/A,,,,,,,,
[13:12],SDSPLL0_LPF_R1_SEL,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[11],SDSPLL0_LPF_VCON_RSTN,1,ID,WR,0x0,0x0,Y,0x1,Configurable,N/A,Y,,,,,,,
[10],SDSPLL0_PFD_FREEZE_CP_B,1,ID,WR,0x1,0x1,Y,0x0,Configurable,N/A,Y,,,,,,,
[9],SDSPLL0_PU_ANA_LDO_CP_VCO,1,ID,WR,0x1,0x1,Y,0x1,Configurable,N/A,,,,,,,,
[8:6],SDSPLL0_VCON_DAC_SEL,3,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[5],SDSPLL0_VCON_TST_EN,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[4],SDSPLL0_VCO_LDO_BIAS_SEL,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[3:1],SDSPLL0_VCO_SEL_BAND,3,ID,WR,0x2,0x2,Y,0x2,Configurable,N/A,,,,,,,,
[0],SDSPLL0_VCO_BUF_PUL_UPB,1,ID,WR,0x0,0x0,Y,0x1,Configurable,N/A,Y,,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPLL_CFG2,,,,,,,,,,,,,,,,,,
[15:14],SDSPLL0_VREF_SEL,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[13],SDSPLL0_PFD_LDO_BIAS_SEL,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[12],SDSPLL0_EN_0P9V_THRGH_MODE,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[11],SDSPLL0_PI_ISEL,1,ID,WR,0x1,0x1,Y,0x1,Configurable,N/A,,,,,,,,
[10],SDSPLL0_SEL_DEGLITCH_REF_CLK,1,ID,WR,0x1,0x1,Y,0x1,Configurable,N/A,,sds reference deglitch clk enable,,,,,,
[9:8],SDSPLL0_SEL_DEGLITCH_WIDTH_REF_CLK,2,ID,WR,0x3,0x3,Y,0x3,Configurable,N/A,,,,,,,,
[7:5],SDSPLL0_BIAS_CFG,3,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[4:0],SDSPLL0_RSVD_WR_PLL_CFG2,5,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
#Register_SDSPHY,,,,,,,,,,,,,,,,,,
##SDSPHY_PU0,,,,,,,,,,,,,,,,,,
[15],SDSPHY0_PU_SDS_TX,1,ID,WR,0x0,0x0,Y,0x1,Configurable,N/A,Y,Serdes TX power up signal. 0: power down, 1: power up,,,,,
[14],SDSPHY0_PU_SDS_RX,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,Y,,,,,,,
[13],SDSPHY0_PU_SDS_RTCAL,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[12],SDSPHY0_PU_SDS_RX_SQ,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,Y,,,,,,,
[11],SDSPHY0_PU_SDS_PI,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,Y,Serdes PI power up signal. 0: power down, 1: power up,,,,,
[10:0],SDSPHY0_RSVD_WR_SDS_PU0,11,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPHY_RX0,,,,,,,,,,,,,,,,,,
[15:10],SDSPHY0_SRX_RTERM,6,ID,WR,0x1F,0x1F,Y,0x1F,Configurable,N/A,,,,,,,,
[9],SDSPHY0_SQ_CK_REVERSE,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[8:7],SDSPHY0_SQ_DAC_SEL,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[6:5],SDSPHY0_SQ_NUM_SEL,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[4:3],SDSPHY0_SQ_SMP_THD,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[2:0],SDSPHY0_RSVD_WR_RVGA0,3,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPHY_TX0,,,,,,,,,,,,,,,,,,
[15],SDSPHY0_STX_DRV_SEL_SLEW,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,STX slew rate control signal. 0: w/o slew control, 1: with slew control,,,,,
[14:10],SDSPHY0_STX_DRV_NSEL,5,ID,WR,0x0,0x0,Y,0x10,Configurable,N/A,,"STX Driver N-side impedance trim signal, set by calibration",,,,,,
[9:5],SDSPHY0_STX_DRV_PSEL,5,ID,WR,0x0,0x0,Y,0x10,Configurable,N/A,,"STX Driver P-side impedance trim signal, set by calibration",,,,,,
[4],SDSPHY0_STX_DRV_SEL_IMP,1,ID,WR,0x1,0x0,Y,0x0,Configurable,N/A,,"STX Driver standby impedance control signal, 0: high impedance; 1: low impedance",,,,,,
[3:0],SDSPHY0_RSVD_WR_TX0,4,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,reserved,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPHY_TX1,,,,,,,,,,,,,,,,,,
[15],SDSPHY0_STX_DRV_EN,1,ID,WR,0x0,0x0,Y,0x1,Configurable,N/A,,"STX Driver enable control signal, 0: standby; 1: enable",,,,,,
[14:12],SDSPHY0_STX_DRV_SEL,3,ID,WR,0x0,0x0,Y,0x4,Configurable,N/A,,"STX Driver branch number trim signal, set by calibration",,,,,,
[11:10],SDSPHY0_STX_REG_VSEL,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,"STX LDO voltage trim signal, 0: driver&clock path 0.9Vdd; 1: driver 0.9Vdd, clock 0.93Vdd; 2: driver 0.93Vdd, clock 0.9Vdd; 3: driver&clock 0.93Vdd",,,,,,
[9],SDSPHY0_STX_TESTMODE,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,"STX output pattern control, 0: normal data; 1: 0101 pattern",,,,,,
[8:7],SDSPHY0_STX_THRGH_MODE_EN,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,"STX LDO bypass mode control signal, 0: ldo mode; 1: driver-path LDO bypass; 2: clock-path LDO bypass; 3: driver&clock path LDO bypass;",,,,,,
[6:0],SDSPHY0_RSVD_WR_TX1,7,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,reserverd,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPHY_TX2,,,,,,,,,,,,,,,,,,
[15],SDSPHY0_STX_CALN_EN,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,"STX Driver N-side impedance calibration enable signal, 0: disable; 1:enable",,,,,,
[14],SDSPHY0_STX_CALP_EN,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,"STX Driver P-side impedance calibration enable signal, 0: disable; 1:enable",,,,,,
[13:9],SDSPHY0_STX_CAL_NSEL,5,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,"STX Driver replica unit N-side impedance trim signal, set by calibration",,,,,,
[8:4],SDSPHY0_STX_CAL_PSEL,5,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,"STX Driver replica unit P-side impedance trim signal, set by calibration",,,,,,
[3:0],SDSPHY0_RSVD_WR_TX2,4,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,reserverd,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPHY_CKTREE,,,,,,,,,,,,,,,,,,
[15],SDSPHY0_PI_EN_1P8VR_SL,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[14],SDSPHY0_SGMII_SEL,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[13:12],SDSPHY0_PI_RSEL,2,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[11],SDSPHY0_CLK2TX_SEL,1,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[10:0],SDSPHY0_RSVD_WR_CKTREE,11,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPHY_ATEST,,,,,,,,,,,,,,,,,,
[15:13],SDSPHY0_TR,3,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[12:9],SDSPHY0_TE_BLK,4,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[8:0],SDSPHY0_RSVD_WR_SDSPHY_ATEST,9,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##SDSPHY_RSVD0,,,,,,,,,,,,,,,,,,
[15:8],SDSPHY0_RSVD_WR,8,ID,WR,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
[7:0],SDSPHY0_RSVD_RO,8,OD,RD,0x0,N/A,N,N/A,N/A,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
#DataClock_MISC,,,,,,,,,,,,,,,,,,
##Data_Clock_XTAL_SYSPLL,,,,,,,,,,,,,,,,,,
,MISC_CK25_XTAL,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,25MHz syspll clock for DFT,,,,,,
,MISC_RSTB2DIG,1,ODH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Global reset for digital,,,,,,
,MISC_RAND_OUT,1,ODH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,random signal output at 25MHz rate,,,,,,
,,,,,,,,,,,,,,,,,,
##Data_Clock_TSEN,,,,,,,,,,,,,,,,,,
,MISC_TSEN_RESETB,1,IDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,MISC_TSEN_MODV09,1,ODH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,MISC_CLK_TSEN,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
##Efuse,,,,,,,,,,,,,,,,,,
,MISC_EFUSE_LDO_EN,1,IDH,N/A,0x0,0x0,Y,0x0,Configurable,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
#DataClock_BWPLL,,,,,,,,,,,,,,,,,,
##Data_Clock_BWPLL,,,,,,,,,,,,,,,,,,
,BWPLL0_CK200_PLL,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,200MHz clock from PLL,,,,,,
,BWPLL0_CK600_SSC,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,200MHz SSC clock,,,,,,
,BWPLL0_SSCPI_DATA,12,IDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SSC PI data,,,,,,
,BWPLL0_SSCPI_RESETB,1,IDH,N/A,N/A,0x0,Y,0x0,Configurable,N/A,,SSC PI reset_b,,,,,,
,,,,,,,,,,,,,,,,,,
#DataClock_BWPHY,,,,,,,,,,,,,,,,,,
##Data_Clock_BWPHY,,,,,,,,,,,,,,,,,,
,BWPHY0_CK200_PI,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,200MHz clock from PI,,,,,,
,BWPHY0_CK400_DAC,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,dac clk (400MHz),,,,,,
,BWPHY0_TX_DATA,9,IDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,9bit dac data in,,,,,,
,BWPHY0_CK66_ADC,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,adc clk ��66.6MHz) (CK66_ADC��,,,,,,
,BWPHY0_SAR_ADC_DATA_DM,8,ODH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,8bit adc data out,,,,,,
,BWPHY0_SAR_ADC_DATA_CM,8,ODH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,cmadc data,,,,,,
,BWPHY0_CK66_PI,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,PI clk (66.6MHz),,,,,,
,BWPHY0_PI_DATA,7,IDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,PI data,,,,,,
,BWPHY0_PI_RESETB,1,IDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,PI reset_b,,,,,,
,BWPHY0_WANDER_UP,1,IDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,baseline wander up,,,,,,
,BWPHY0_WANDER_DN,1,IDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,baseline wander down,,,,,,
,,,,,,,,,,,,,,,,,,
#DataClock_SDSPHY,,,,,,,,,,,,,,,,,,
##SDS_Data_Clock,,,,,,,,,,,,,,,,,,
,SDSPHY0_RX_DATA,10,ODH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,10 bit data outputs to digital,,,,,,
,SDSPHY0_RX_EDGE,10,ODH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,10 bit edge outputs to digital,,,,,,
,SDSPHY0_RX_DEMUXCLK2DIG,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,demux clock to digital to fetch RVGA data.,,,,,,
,SDSPHY0_TX_DATA,10,IDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,10 bit TX data from digital.,,,,,,
,SDSPHY0_TX_CLK125M2DIG,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SerDes TX clock to digital to fetch TX data.,,,,,,
,SDSPHY0_PI_DATA,7,IDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SerDes PI data from digital,,,,,,
,SDSPHY0_PI_RESETB,1,IDH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SerDes PI resetb from digital,,,,,,
,SDSPHY0_SQ_OUT2REG,1,ODH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,squelch detector output,,,,,,
,SDSPHY0_SQUELCH_CK_DIG,1,OCK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,squelch detector clkout,,,,,,
,,,,,,,,,,,,,,,,,,
#PIN,,,,,,,,,,,,,,,,,,
##MDI,,,,,,,,,,,,,,,,,,
,PIN_MDIN,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,EPHY negative RVGA/tx of T1 interface,,,,,,
,PIN_MDIP,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,EPHY positive RVGA/tx of T1 interface,,,,,,
,,,,,,,,,,,,,,,,,,
##Serdes INOUT,,,,,,,,,,,,,,,,,,
,PIN_SIP,1,PIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Rx positive input of serdes,,,,,,
,PIN_SIN,1,PIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Rx negative input of serdes,,,,,,
,PIN_SOP,1,POA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Tx positive output of serdes,,,,,,
,PIN_SON,1,POA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Tx negative output of serdes,,,,,,
,,,,,,,,,,,,,,,,,,
##PHY_Power_Ground,,,,,,,,,,,,,,,,,,
,PIN_AVDD33_TRX,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,3.3V power supply of T1PHY,,,,,,
,PIN_AVDD33_XTAL,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,3.3V power supply of XTAL,,,,,,
,PIN_AVDD33_PLL,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,3.3V power supply of IV reference,,,,,,
,PIN_AVSS33,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,ground of T1PHY,,,,,,
,PIN_AVSS11,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,ground of T1PHY,,,,,,
,PIN_AVSSXTAL,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,ground of XTAL,,,,,,
,PIN_AVSSPLL,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,ground of T1PHY,,,,,,
,,,,,,,,,,,,,,,,,,
##Regulators,,,,,,,,,,,,,,,,,,
,PIN_AVDD33_REG,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,3.3V power supply of regulators,,,,,,
,PIN_AVSS_REG,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,ground of regulators,,,,,,
,PIN_DVDD_OUT,1,POA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,1.1V regulator output,,,,,,
,PIN_DVDD_OUT_FB,1,PIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,1.1V regulator output,,,,,,
,,,,,,,,,,,,,,,,,,
##Serdes_Power_Ground,,,,,,,,,,,,,,,,,,
,PIN_AVDD11_SDS,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,0.95V power supply of serdes rx,,,,,,
,PIN_AVDD11_SDSPLL,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,0.95V power supply of serdes tx,,,,,,
,PIN_AVSS_SDS,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,ground of serdes rx,,,,,,
,PIN_AVSS_SDSPLL,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,ground of serdes pll,,,,,,
,,,,,,,,,,,,,,,,,,
##RESET,,,,,,,,,,,,,,,,,,
,PIN_RSTN,1,PIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,chip hardware reset input,,,,,,
,,,,,,,,,,,,,,,,,,
##XTAL,,,,,,,,,,,,,,,,,,
,PIN_XI,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,crystal oscillator input,,,,,,
,PIN_XO,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,crystal oscillator ouput,,,,,,
,,,,,,,,,,,,,,,,,,
##Analog_Common,,,,,,,,,,,,,,,,,,
,PIN_RBIAS,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Reference resistor -- 2.49k Ohm(1%) resistor or 4.99k Ohm,,,,,,
,,,,,,,,,,,,,,,,,,
##LPSD,,,,,,,,,,,,,,,,,,
,PIN_VLPR,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,PIN_VLPF,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,PIN_INH,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,PIN_WAKE,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,PIN_AVSS_LPSD,1,PIOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##Digital_Supply,,,,,,,,,,,,,,,,,,
,DVDD,1,PIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,DVSS,1,PIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,DVDDPST,1,PIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,DVSSPST,1,PIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##EFUSE_Power_VDDQ,,,,,,,,,,,,,,,,,,
,MISC_EFUSE_LDO_2P5V,1,OA ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,
,,,,,,,,,,,,,,,,,,
##IO_DFT,,,,,,,,,,,,,,,,,,
